,artist_uri,artist_name
549,spotify:artist:34Y0ldeyUv7jBvukWOGASO,Bobby Shmurda
551,spotify:artist:46SHBwWsqBkxI7EeeBEQG7,Kodak Black
556,spotify:artist:1tqhsYv8yBBdwANFNzHtcr,Lil Dicky
557,spotify:artist:6AUl0ykLLpvTktob97x9hO,Tee Grizzley
558,spotify:artist:21WS9wngs9AqFckK7yYJPM,PnB Rock
562,spotify:artist:6vXTefBL93Dj5IqAWq6OTv,French Montana
566,spotify:artist:3jksrX4oBklxR78ft8gv3j,Plies
570,spotify:artist:5G9kmDLg3OeUyj8KVBLzbu,Mike Stud
571,spotify:artist:6s22t5Y3prQHyaHWUN1R1C,AJR
575,spotify:artist:4RUjXpY1miotoKFF76r6gm,Natural Self
576,spotify:artist:0K1q0nXQ8is36PzOKAMbNe,Spoon
578,spotify:artist:0IVLEdxLU2zGUZVjVwo6IJ,Michna
579,spotify:artist:4iVhFmG8YCCEHANGeUUS9q,Pretty Lights
580,spotify:artist:7IfculRW2WXyzNQ8djX8WX,Erykah Badu
581,spotify:artist:0UF7XLthtbSF2Eur7559oV,Kavinsky
582,spotify:artist:6Tyzp9KzpiZ04DABQoedps,Little Dragon
583,spotify:artist:6alaxwLNRgI8B82ki2nLMj,Jens Buchert
584,spotify:artist:14H7ag1wpQOsPPQJOD6Dqr,Zero 7
585,spotify:artist:5aBxTog6fsFTQDcC7ssxQ2,Lotus
586,spotify:artist:6jaFlaqwfDPVnNHR87fpxm,Oakman
587,spotify:artist:3pkmfqaBNsMqnXus05PNfP,Handsome Boy Modeling School
588,spotify:artist:6oBm8HB0yfrIc9IHbxs6in,Lykke Li
589,spotify:artist:1Haepq4meiffY1gNosFoNY,Flying Lotus feat. Andreya Triana
590,spotify:artist:0XfcR8jVPEm77dOJEN9tvq,Cooly G
591,spotify:artist:360IAlyVv4PCEVjgyMZrxK,Miguel
593,spotify:artist:28INUgyzTTRbvSphrJbgZ2,C2C
594,spotify:artist:3NPpFNZtSTHheNBaWC82rB,X Ambassadors
595,spotify:artist:5CE2IfdYZEQGIDsfiRm8SI,DJ Shadow
596,spotify:artist:1hwAhXzyuEUjug2pyNVSvg,DJ Cam
597,spotify:artist:2CIMQHirSU0MQqyYHq0eOx,deadmau5
601,spotify:artist:3qwxSif06Qwzykdln8ZGfG,Wax Tailor
602,spotify:artist:6FXMGgJwohJLUSr5nVlf9X,Massive Attack
603,spotify:artist:0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding
607,spotify:artist:1O3ZOjqFLEnbpZexcRjocn,RJD2
608,spotify:artist:3VwKSHAfgzV1DOHV0aANCI,TOKiMONSTA
611,spotify:artist:7yk35uHNQclPXFGFoTU44w,The Pharcyde
612,spotify:artist:3K2zB87GZv1krx031en5VA,La Roux
613,spotify:artist:3YcBF2ttyueytpXtEzn1Za,Incubus
614,spotify:artist:29XOeO6KIWxGthejQqn793,Flying Lotus
615,spotify:artist:5cgtn5YWC3Fr06wTps1dBq,Goapele
616,spotify:artist:3iOvXCl6edW5Um0fXEBRXy,The xx
617,spotify:artist:6hhA8TKRNryM8FNzqCqdDO,Tricky
621,spotify:artist:1YRGQOk4Mk9EpM6nTJhXtK,Daedelus
622,spotify:artist:2VAnyOxzJuSAj7XIuEOT38,AlunaGeorge
623,spotify:artist:3aKCo8gLJfuPYtr88aWKjF,Télépopmusik
624,spotify:artist:49jnSQa0nLfgkSREjJ03Az,Balam Acab
625,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd
626,spotify:artist:7txCfGfh46OwoUBDPj4HKL,Holy Other
628,spotify:artist:2m5ti7YuYYCVs8xfZgnVkx,Drake
629,spotify:artist:3C8RpaI3Go0yFF9whvKoED,The Avalanches
631,spotify:artist:738wLrAtLtCtFOLvQBXOXp,Major Lazer
633,spotify:artist:7gjAu1qr5C2grXeQFFOGeh,Passion Pit
634,spotify:artist:5EP020iZcwBqHRnJftibXX,Hooverphonic
635,spotify:artist:1lc8mnyGrCLtPhCoWjRxjM,Flight Facilities
636,spotify:artist:5Uy8Skuxzxf38jMDTndKIU,Populous
637,spotify:artist:4kjWnaLfIRcLJ1Dy4Wr6tY,Blackmill
638,spotify:artist:2mdjjabTCK9Xknzl9hakW7,PANTyRAiD
643,spotify:artist:6bWxFw65IEJzBYjx3SxUXd,Morcheeba
644,spotify:artist:6liAMWkVf5LH7YR9yfFy1Y,Portishead
646,spotify:artist:1P6U1dCeHxPui5pIrGmndZ,Air
650,spotify:artist:09hVIj6vWgoCDtT03h8ZCa,A Tribe Called Quest
652,spotify:artist:1FWybrAwiSa0zKibdLfZZr,Blue Foundation
653,spotify:artist:5juOkIIy18sFw9L30syt1Z,Washed Out
655,spotify:artist:4INnl87UanPp6tDoL9lSHV,Burial
656,spotify:artist:2TWKl87Jnmd5MApKEpVCxA,Blackbird Blackbird
657,spotify:artist:2ABBMkcUeM9hdpimo86mo6,Tourist
659,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West
661,spotify:artist:56ZTgzPBDge0OvCGgMO3OY,Beach House
664,spotify:artist:7Eu1txygG6nJttLHbZdQOh,Four Tet
666,spotify:artist:25KNo5GDS6ZpLkjasaecA3,Thievery Corporation
667,spotify:artist:5PXjBmlOWl683BhKAS86Qz,Tripssono
669,spotify:artist:1O10apSOoAPjOu6UhUNmeI,SBTRKT
671,spotify:artist:78xUyw6FkVZrRAtziFdtdu,The Roots
672,spotify:artist:6u11Qbko2N2hP4lTBYjX86,Peter Bjorn and John
673,spotify:artist:0oeUpvxWsC8bWS6SnpU8b9,The Naked And Famous
674,spotify:artist:6gnvHPFDgWP4LiES4X0Ajz,Afterlife
675,spotify:artist:0hI55d8TtAcJtnB3zpHdsM,Fort Fairfield
676,spotify:artist:0WeWsgv7wWrgSHKBCInMv0,Bliss
678,spotify:artist:6SKEuFZYhaTytrhtJjgnO2,Andreya Triana
679,spotify:artist:5ltJZgIW3OkY5WvuzX5MYz,Mr Twin Sister
680,spotify:artist:5zS8r5hRRk1jzD41yYS1NO,Baths
682,spotify:artist:4743DlrFCsAlAV4N26Kdgh,Cut Chemist
683,spotify:artist:2efzHZrUGhawnSOTpyAHOQ,Deltron 3030
684,spotify:artist:7A0awCXkE1FtSU8B0qwOJQ,Jamie xx
685,spotify:artist:5FWi1mowu6uiU2ZHwr1rby,Feed Me
686,spotify:artist:2RdnkH5txHb9c4vGwq0I31,Georgia Anne Muldrow
687,spotify:artist:70YdZdpRWH0JNQc8ABCiAU,Paper Diamond
688,spotify:artist:7vZ7qmfXiu114lY0qm7rOe,Robert Glasper Experiment
689,spotify:artist:5JBNcYBpRMPc5oZO6a9MfD,Michal Menert
690,spotify:artist:7K3zpFXBvPcvzhj7zlGJdO,Crystal Castles
693,spotify:artist:2OOOXUj7fvHz99TbhTGYKY,InContext
694,spotify:artist:5CdJjUi9f0cVgo9nFuJrFa,Adventure Club
695,spotify:artist:1Q0ug0ZkUQ3pyfY8vKE730,TwoThirds
696,spotify:artist:1l9d7B8W0IHy3LqWsxP2SH,Phantogram
697,spotify:artist:6CWTBjOJK75cTE8Xv8u1kj,Feist
698,spotify:artist:3Oim8XBPbznAa8Jj8QzNc8,Cults
699,spotify:artist:6xS3zemJD9h94iueQvGqVk,Gold Panda
700,spotify:artist:3zAxGWQqKmDnAsCY57ihKR,Long Beach Dub Allstars
701,spotify:artist:0fA0VVWsXO9YnASrzqfmYu,Kid Cudi
703,spotify:artist:3cHwmcXlo7XvovQcl5YxlQ,Yael Naim
704,spotify:artist:0gadJ2b9A4SKsB1RFkBb66,Passenger
705,spotify:artist:1hzfo8twXdOegF3xireCYs,Milky Chance
706,spotify:artist:50co4Is1HCEo8bhOyUWKpn,Young Thug
707,spotify:artist:4EzkuveR9pLvDVFNx6foYD,James Bay
708,spotify:artist:7f5Zgnp2spUuuzKplmRkt7,Lost Frequencies
709,spotify:artist:137W8MRPWKqSmrBGDBFSop,Wiz Khalifa
710,spotify:artist:1T0wRBO0CK0vK8ouUMqEl5,Tom Jones
711,spotify:artist:2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara
712,spotify:artist:2WzaAvm2bBCf4pEhyuDgCY,Ruth B.
713,spotify:artist:5WRElKaZsn1tGnrgmJVAeO,Cam
714,spotify:artist:3aBkeBhwadnWMWoVJ2CxJC,Rob Thomas
715,spotify:artist:0Bm5cFUEv8FGx1wEekHj0D,Jeffrey James
717,spotify:artist:2TL8gYTNgD6nXkyuUdDrMg,Jasmine Thompson
718,spotify:artist:3w6zswp5THsSKYLICUbDTZ,Gabrielle Aplin
719,spotify:artist:7H55rcKCfwqkyDFH9wpKM6,Christina Perri
720,spotify:artist:390x0qxDdsMmN20RAwspbf,Molly Kate Kestner
721,spotify:artist:1YShAKfjTgzUs8szPqf7SD,Katy McAllister
722,spotify:artist:40JlNF1w2OiSOyj1nC4y0I,Joseph Vincent
723,spotify:artist:4IWBUUAFIplrNtaOHcJPRM,James Arthur
726,spotify:artist:6ogn9necmbUdCppmNnGOdi,Alanis Morissette
727,spotify:artist:64tNsm6TnZe2zpcMVMOoHL,Alice In Chains
729,spotify:artist:0dEvJpkqhrcn64d3oI8v79,Barenaked Ladies
731,spotify:artist:3vbKDsSS70ZX9D2OcvbZmS,Beck
732,spotify:artist:4UuoJfJ9UybJft7a8E6UHX,Better Than Ezra
733,spotify:artist:5krkohEVJYw0qoB5VWwxaC,The Black Crowes
735,spotify:artist:5sD1ZLf2dGQ9gQ3YJl1eAd,Blind Melon
738,spotify:artist:3pHeBYl1yujXcZqqfF1UyQ,Blues Traveler
740,spotify:artist:78SHxLdtysAXgywQ4vE0Oa,Bush
741,spotify:artist:3R6c2tWDBeYB1GncjLMn9n,Candlebox
742,spotify:artist:0TcYeHEK9sBtv7xPbKhzHz,Chumbawamba
744,spotify:artist:0vEsuISMWAKNctLlUAhSZC,Counting Crows
746,spotify:artist:0VOE2WUj6Wq77rfft2AwqT,Coyote Shivers
748,spotify:artist:4iSKnRZAxkmqNok6tv10Se,Crazy Town
750,spotify:artist:3AO6RTDA16mg8czQI5Y9K0,Duncan Sheik
751,spotify:artist:3ngKsDXZAssmljeXCvEgOe,Eagle-Eye Cherry
753,spotify:artist:4Eqd24yS5YcxI8b6Xfuwr8,Eve 6
754,spotify:artist:694QW15WkebjcrWgQHzRYF,Everclear
755,spotify:artist:2YZXO84I5cZGI7ukp2N2om,Everything
756,spotify:artist:01WjpKiWVNurV5hjIadB8C,Filter
757,spotify:artist:3g2kUQ6tHLLbmkV7T4GPtL,Fiona Apple
758,spotify:artist:7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters
759,spotify:artist:0EyuKHE1AeE9lWUF8mzKVp,Fuel
761,spotify:artist:6kXp61QMZFPcKMcRPqoiVj,Gin Blossoms
763,spotify:artist:2sil8z5kiy4r76CRTXxBCA,The Goo Goo Dolls
769,spotify:artist:7fu6ebyL3JGXJgo5zsOo4k,Harvey Danger
775,spotify:artist:02NfyD6AlLA12crYzw5YcR,Jane's Addiction
776,spotify:artist:6eoJpTIlcuxJNjV5fDzDJH,Live
780,spotify:artist:3Ngh2zDBRPEriyxQDAMKd1,Matchbox Twenty
784,spotify:artist:37w38cCSGgKLdayTRjna4W,Mazzy Star
785,spotify:artist:0X380XXQSNBYuleKzav5UO,Nine Inch Nails
786,spotify:artist:6olE6TJLqED3rqDCT0FyPh,Nirvana
792,spotify:artist:0cQbJU1aAzvbEmTuljWLlF,No Doubt
796,spotify:artist:5LfGQac0EIXyAN8aUwmNAQ,The Offspring
797,spotify:artist:1w5Kfo2jwwIPruYS2UWh56,Pearl Jam
799,spotify:artist:4KWTAlx2RvbpseOGMEmROg,R.E.M.
802,spotify:artist:2iEvnFsWxR0Syqu2JNopAd,Smash Mouth
805,spotify:artist:5xUf6j4upBrXZPg6AI4MRK,Soundgarden
806,spotify:artist:2PSiyldxmJze7xiqbz658m,Spin Doctors
807,spotify:artist:0EdvGhlC1FkGItLOWQzG4J,Sublime
809,spotify:artist:4uN3DsfENc7dp0OLO0FEIb,Sugar Ray
812,spotify:artist:6TcnmlCSxihzWOQJ8k0rNS,Third Eye Blind
815,spotify:artist:6qXwLwTLdA44HYsA26vaNU,Tonic
817,spotify:artist:6Hizgjo92FnMp8wGaRUNTn,Vertical Horizon
819,spotify:artist:0jJNGWrpjGIHUdTTJiIYeB,The Wallflowers
822,spotify:artist:39vA9YljbnOApXKniLWBZv,Sylvan Esso
825,spotify:artist:5sXaGoRLSpd7VeyZrLkKwt,Gregory Alan Isakov
827,spotify:artist:6m9a3tDNWDe6bVR2csIjEv,Whilk & Misky
829,spotify:artist:4j56EQDQu5XnL7R3E9iFJT,Young the Giant
830,spotify:artist:4wLIbcoqmqI4WZHDiBxeCB,Sleater-Kinney
831,spotify:artist:2Sp19cOHSqAUlE64hekARW,Teenage Fanclub
832,spotify:artist:4LG4Bs1Gadht7TCrMytQUO,The Shins
834,spotify:artist:0yb46jwm7gqbZXVXZQ8Z1e,Bishop Briggs
835,spotify:artist:6mKqFxGMS5TGDZI3XkT5Rt,Angel Olsen
837,spotify:artist:3gPZCcrc8KG2RuVl3rtbQ2,✝✝✝ (Crosses)
838,spotify:artist:5r5Va4lVQ1zjEfbJSrmCsS,Broods
839,spotify:artist:6rnbB5fuUuCSsspvFsxIpT,Cloud Nothings
841,spotify:artist:0qT79UgT5tY4yudH9VfsdT,Sum 41
842,spotify:artist:2sSmGd0x45FGBtjJwNBSFr,Adolescents
843,spotify:artist:3kjuyTCjPG1WMFCiyc5IuB,Arcade Fire
846,spotify:artist:0hEurMDQu99nJRq8pTxO14,John Mayer
847,spotify:artist:7mnBLXK823vNxN3UWB7Gfz,The Black Keys
848,spotify:artist:2qc41rNTtdLK0tV3mJn2Pm,Ryan Adams
849,spotify:artist:67Dg546QfThu4PuanvFD8y,Night Riots
851,spotify:artist:3kbBWco9PZ5eSQsNScwG6U,Built To Spill
852,spotify:artist:6e6GkaF6uiSEFuTrlvDJUF,The Twilight Sad
853,spotify:artist:54CUt2S6hufxE1MTYqVpmT,Flagship
854,spotify:artist:5ictveRyhWRs8Gt8Dvt1hS,The Front Bottoms
855,spotify:artist:6RZUqkomCmb8zCRqc9eznB,Placebo
857,spotify:artist:6qgnBH6iDM91ipVXv28OMu,KAYTRANADA
858,spotify:artist:4ERtgeBbWRkFzIz6LaFCeY,Dashboard Confessional
860,spotify:artist:11zHPjHnZN0ACA50rSnTcy,Nada Surf
861,spotify:artist:3G3Gdm0ZRAOxLrbyjfhii5,My Bloody Valentine
862,spotify:artist:3RGLhK1IP9jnYFH4BRFJBS,The Clash
863,spotify:artist:1btWGBz4Uu1HozTwb2Lm8A,Hippo Campus
864,spotify:artist:7xovAENFxmyEWhzbnHsB3Z,The Airborne Toxic Event
867,spotify:artist:4frXpPxQQZwbCu3eTGnZEw,Thundercat
869,spotify:artist:7xSEWLsywYbocdtt3xsQsU,Vinyl Theatre
870,spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy,David Bowie
871,spotify:artist:3WaJSfKnzc65VDgmj2zU8B,Interpol
872,spotify:artist:41SQP16hv1TioVYqdckmxT,Real Estate
873,spotify:artist:1LeVJ5GPeYDOVUjxx1y7Rp,Unknown Mortal Orchestra
874,spotify:artist:163tK9Wjr9P9DmM0AVK7lm,Lorde
875,spotify:artist:2GHclqNVjqGuiE5mA7BEoc,Common
878,spotify:artist:0yNLKJebCb8Aueb54LYya3,New Order
879,spotify:artist:00FQb4jTyendYWaN8pK0wa,Lana Del Rey
880,spotify:artist:4EVpmkEwrLYEg6jIsiPMIb,Fleet Foxes
881,spotify:artist:6Q192DXotxtaysaqNPy5yR,Amy Winehouse
882,spotify:artist:100sLnojEpcadRx4edEBA6,Zella Day
883,spotify:artist:4a4ZqWAUWjDNAnBTfxhJFn,DREAMCAR
884,spotify:artist:1Zp054Jc86WVKCxKEqZGOA,Jack Garratt
885,spotify:artist:19I4tYiChJoxEO5EuviXpz,AFI
887,spotify:artist:7lOJ7WXyopaxri0dbOiZkd,Broken Social Scene
888,spotify:artist:2h93pZq0e7k5yf4dywlkpM,Frank Ocean
893,spotify:artist:0KWGzZDg5s1xz5Mhdwh5Hs,Kristin Kontrol
894,spotify:artist:33EUXrFKGjpUSGacqEHhU4,Iggy Pop
895,spotify:artist:101BwjqEzjeBNjiYDnLZwC,Cold Showers
896,spotify:artist:6TDPWmubGB47N1MIK5sga8,Palmas
897,spotify:artist:2Ki2mlU4LhZZ0BOYHWbcot,The Dig
898,spotify:artist:6naGTpITCSx3St2nZgxDuz,Merchandise
902,spotify:artist:4QFYVM18eOmTvYbnl1xdTD,Kwesi Foraes
904,spotify:artist:4CvZd3qzC2HbLxAoAEBRIL,Benjamin Gibbard
906,spotify:artist:66nOkPJTFgK25NMmojG04V,The Bluetones
907,spotify:artist:32aUoW94mJ7xTJI7fG0V1G,Whitney
911,spotify:artist:6ZK2nrW8aCTg8Bid7I7N10,Chelsea Wolfe
913,spotify:artist:3JncIwFzCH7dYmOkHBWQFD,Plastic Flowers
914,spotify:artist:1wmiQ6ytATiGnJs6uFluKO,Jay Som
915,spotify:artist:2cCUtGK9sDU2EoElnk0GNB,The National
917,spotify:artist:0iMnpaEHXkgMT956CmP1kj,The Dangerous Summer
920,spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,Radiohead
923,spotify:artist:5PbpKlxQE0Ktl5lcNABoFf,Car Seat Headrest
924,spotify:artist:2yDodJUwXfdHzg4crwslUp,Allah-Las
930,spotify:artist:6KImCVD70vtIoJWnq6nGn3,Harry Styles
931,spotify:artist:2FXC3k01G6Gw61bmprjgqS,Hozier
932,spotify:artist:0id62QV2SZZfvBn9xpmuCl,Aloe Blacc
934,spotify:artist:5y2Xq6xcjJb2jVM54GHK3t,John Legend
935,spotify:artist:2RdwBSPQiwcmiDo9kixcl8,Pharrell Williams
938,spotify:artist:3hv9jJF3adDNsBSIQDqcjp,Mark Ronson
939,spotify:artist:6DIS6PRrLS3wbnZsf7vYic,WALK THE MOON
940,spotify:artist:5eyMzR1hYiEZtN2c9ly2kw,Matisyahu
941,spotify:artist:4ScCswdRlyA23odg9thgIO,Jess Glynne
943,spotify:artist:1kNQXvepPjaPgUfeDAF2h6,You Me At Six
944,spotify:artist:6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor
945,spotify:artist:0awl5piYwO0CDTHEkCjUhn,Nico & Vinz
948,spotify:artist:1vCWHaC5f2uS3yhpwWbIA6,Avicii
949,spotify:artist:0TAITmVrG10TK5kngOwpPr,Itch
950,spotify:artist:2ysnwxxNtSgbb9t1m2Ur4j,George Ezra
951,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Imagine Dragons
956,spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,OneRepublic
957,spotify:artist:2oX42qP5ineK3hrhBECLmj,Andy Grammer
958,spotify:artist:4dpARuHxo51G3z768sgnrY,Adele
960,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,Bastille
961,spotify:artist:20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco
964,spotify:artist:2eam0iDomRHGBypaDQLwWI,Bleachers
966,spotify:artist:4i2mkyKkRrc0OvPrWqb4BE,Jason Gray
967,spotify:artist:5Z2NUZiY3FA00HKu5WTMhA,Mary Lambert
968,spotify:artist:6VxCmtR7S3yz4vnzsJqhSV,Sheppard
969,spotify:artist:4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy
970,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,Mumford & Sons
972,spotify:artist:306JHpIRGVaQd6OltnOzUO,Nine Days
973,spotify:artist:07QEuhtrNmmZ0zEcqE9SF6,Owl City
975,spotify:artist:7MRDkEKtdsGcYn11A4qgUL,The Downtown Fiction
976,spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony
977,spotify:artist:0RpddSzUHfncUWNJXKOsjy,Neon Trees
982,spotify:artist:536BYVgOnRky0xjsPT96zl,Two Door Cinema Club
983,spotify:artist:0YhUSm86okLWldQVwJkLlP,Bad Suns
985,spotify:artist:4xnMDfgEmXZEEDdITKcGuE,Audien
986,spotify:artist:5r1bdqzhgRoHC3YcCV6N5a,The Darkness
987,spotify:artist:7uhvDINTTiD0XBrP9fquN1,The Hooters
989,spotify:artist:42vg2T0Xg9yPaAgogJzoQH,Atlas Genius
990,spotify:artist:1bj5GrcLom5gZFF5t949Xl,Martin Solveig
991,spotify:artist:6T5tfhQCknKG4UnH90qGnz,DNCE
992,spotify:artist:3ViZST9PgFoieuOHY2GZMp,Bear Hands
993,spotify:artist:74cb3MG0x0BOnYNW1uXYnM,Hillsong United
994,spotify:artist:7LAucJAvbQa7ZIA0qP8YI2,The Royal Concept
995,spotify:artist:1PIHeZihgTnnid2lh7DbGS,Beach Avenue
996,spotify:artist:0LmXoyW6K4zJ48lCRq7w3h,Built By Titan
997,spotify:artist:0f4xt3e1qtGldco8On65Ac,Astoria Kings
998,spotify:artist:7kwEvDE8e7EBGKh5bLczqQ,Anthem Lights
999,spotify:artist:3zxKH0qp3nBCuPZCZT5Vaf,Yellowcard
1000,spotify:artist:75DrjMHpgRuShsgkLmiiDw,Adam Martin
1002,spotify:artist:4NGiEU3Pkd8ASRyQR30jcA,Matt Nathanson
1003,spotify:artist:4AgfaZvOiSS97uy5ekQ7bf,Los Claxons
1004,spotify:artist:0oBEeN6BCxEgMogzThqrPf,Big & Rich
1005,spotify:artist:6ZV6lGY0prbqpTD0Md8i29,Scotty McCreery
1006,spotify:artist:1E2AEtxaFaJtH0lO7kgNKw,Russell Dickerson
1007,spotify:artist:7FY5V3XMwlNBPitEjXowHQ,Darius Rucker
1009,spotify:artist:2NdeV5rLm47xAvogXrYhJX,Ciara
1010,spotify:artist:3AuMNF8rQAKOzjYppFNAoB,Kelly Rowland
1017,spotify:artist:6roFdX1y5BYSbp60OTJWMd,Tim McGraw
1023,spotify:artist:4Rxn7Im3LGfyRkY2FlHhWi,Nick Jonas
1025,spotify:artist:5LHRHt1k9lMyONurDHEdrp,Tyga
1028,spotify:artist:3Z02hBLubJxuFJfhacLSDc,Bryan Adams
1029,spotify:artist:6yqadcG6z5djW3lDuP7Abh,Lyrica Anderson
1031,spotify:artist:3NRFinRTEqUCfaTTZmk8ek,Savage Garden
1032,spotify:artist:1UTPBmNbXNTittyMJrNkvw,Blake Shelton
1033,spotify:artist:6TIYQ3jFPwQSRmorSezPxX,Machine Gun Kelly
1034,spotify:artist:5rkVyNGXEgeUqKkB5ccK83,Ashanti
1036,spotify:artist:2iojnBLj0qIMiKPvVhLnsH,Trey Songz
1037,spotify:artist:6KZDXtSj0SzGOV705nNeh3,Kid Ink
1038,spotify:artist:0q2lY1ZzFckzciuoMtUvck,Canaan Smith
1039,spotify:artist:78YqeIji3mgAS2K1Maca6x,Dylan Scott
1040,spotify:artist:7352aRY2mqSxBZwzUb6LmA,Bow Wow
1041,spotify:artist:3SRJWVa6lZnqRHOyAHmDrX,Jon B.
1044,spotify:artist:1sBkRIssrMs1AbVkOJbc7a,Rick Ross
1049,spotify:artist:2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez
1050,spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera
1053,spotify:artist:0v2Y5jwtcv8LiWNTRls1KM,Ester Dean
1057,spotify:artist:6UBA15slIuadJ8h2lPRPos,Tech N9ne
1058,spotify:artist:0cGUm45nv7Z6M6qdXYQGTX,Kehlani
1059,spotify:artist:7r8RF1tN2A4CiGEplkp1oP,Ginuwine
1061,spotify:artist:7r2uG6BlFXKcwmh9ItqlII,Wrabel
1065,spotify:artist:3aQeKQSyrW4qWr35idm0cy,T-Pain
1067,spotify:artist:0BrPKSAeplwezYR1T2DF9s,Yung Berg
1071,spotify:artist:4ddt8PPvmWrI9mJQy1VrIG,Band Of Skulls
1072,spotify:artist:5c3GLXai8YOMid29ZEuR9y,Nick Drake
1073,spotify:artist:4SjCvf9Ctuz369ZKAnjkZP,The Cave Singers
1075,spotify:artist:6YWdHD3R863Apw1hkx3BwC,Dan Auerbach
1076,spotify:artist:6pmxr66tMAePxzOLfjGNcX,Beirut
1077,spotify:artist:1zBQLP6saP3rFpTxJ6tiXH,The Megaphonic Thrift
1078,spotify:artist:4rs1K6gDzLY5VnCMSC80o7,Vacationer
1079,spotify:artist:74ASZWbe4lXaubB36ztrGX,Bob Dylan
1080,spotify:artist:2Z7UcsdweVlRbAk5wH5fsf,The Last Shadow Puppets
1081,spotify:artist:1ctkBmvz80MGyi72Ix055S,Alex Turner
1083,spotify:artist:2gFsmDBM0hkoZPmrO5EdyO,Tedeschi Trucks Band
1084,spotify:artist:23OknxGcY1i5xX1TRPilMj,Grace Potter & The Nocturnals
1085,spotify:artist:6O4EGCCb6DoIiR6B1QCQgp,Toro y Moi
1087,spotify:artist:4dwdTW1Lfiq0cM8nBAqIIz,Of Monsters and Men
1089,spotify:artist:5euJsEvfrlfhYDorMR40OF,Milo Greene
1090,spotify:artist:2dBj3prW7gP9bCCOIQeDUf,Danger Mouse
1092,spotify:artist:10tysauSA5JATqniBDu2Ed,The Dodos
1094,spotify:artist:0IlQRCafsMrd0QkTRBU6n0,Surfer Blood
1095,spotify:artist:4C50EbCS11M0VbGyH3OfLt,Bahamas
1096,spotify:artist:6FxuPrpa8phaP3Xn73emhT,The Wood Brothers
1097,spotify:artist:2BpAc5eK7Rz5GAwSp9UYXa,The Tallest Man On Earth
1098,spotify:artist:1nJvji2KIlWSseXRSlNYsC,The Velvet Underground
1099,spotify:artist:196lKsA13K3keVXMDFK66q,The Avett Brothers
1101,spotify:artist:6NrkINd80slV25wkBu9mEB,Wild Nothing
1102,spotify:artist:099toTcKJoywTosZr2hHjy,Langhorne Slim
1105,spotify:artist:6vLlQYujOujIrm7zAKzEdG,Donovan
1106,spotify:artist:5wbIWUzTPuTxTyG6ouQKqz,Phish
1112,spotify:artist:2QoU3awHVdcHS8LrZEKvSM,Wilco
1113,spotify:artist:3nnQpaTvKb5jCQabZefACI,Jeff Buckley
1114,spotify:artist:4ug92W02N1YsgX0t5wuXSl,The Deep Dark Woods
1115,spotify:artist:0o1wK6uAmkrixovsE80lMR,Megafaun
1116,spotify:artist:5au2vhHl8DViD9PUxUZBTb,Middle Brother
1117,spotify:artist:7ACSlU8kTcQIbvpwLWze8E,Vetiver
1119,spotify:artist:47i31rRONicZxnAe9MxQvn,Parlovr
1120,spotify:artist:5l8VQNuIg0turYE1VtM9zV,Leonard Cohen
1123,spotify:artist:7HcipAIJatVGT4U6HQrnFW,Junip
1124,spotify:artist:1MhtYlJvUqfd2EgHSQTGK4,Jim James
1125,spotify:artist:3yY2gUcIsjMr8hjo51PoJ8,The Smiths
1127,spotify:artist:57kIMCLPgkzQlXjblX7XXP,Phosphorescent
1128,spotify:artist:1YZEoYFXx4AxVv13OiOPvZ,Devendra Banhart
1129,spotify:artist:6J7rw7NELJUCThPbAfyLIE,The Civil Wars
1131,spotify:artist:3KPP9ZbN4Yu5mEQj2UWRqn,Paper Bird
1132,spotify:artist:0nigeIZAD68zTl4PfFbVFB,The Moondoggies
1133,spotify:artist:7nwUJBm0HE4ZxD3f5cy5ok,Aretha Franklin
1134,spotify:artist:4WxjrOJGIngO2hJnlCeK7f,Here We Go Magic
1137,spotify:artist:6xrCU6zdcSTsG2hLrojpmI,José González
1138,spotify:artist:5oOhM2DFWab8XhSdQiITry,Tycho
1143,spotify:artist:2WoVwexZuODvclzULjPQtm,Sampha
1144,spotify:artist:37fzXndf2fxVrk7qarhyo0,Leo Stannard
1145,spotify:artist:7e3FtKBIPLrIVm8g1FJMVg,Sango
1146,spotify:artist:6RHDASo3OVNiNY2nrGx3qc,Cotton Jones
