,artist_uri,artist_name
5414,spotify:artist:3JhNCzhSMTxs9WLGJJxWOY,Macklemore
5444,spotify:artist:7iZtZyCzp3LItcw1wtPI3D,Rae Sremmurd
5464,spotify:artist:7dWYWUbO68rXJOcyA7SpJk,Fort Minor
5484,spotify:artist:3ApUX1o6oSz321MMECyIYd,MAX
5504,spotify:artist:1gPhS1zisyXr5dHTYZyiMe,Kevin Gates
5554,spotify:artist:34Y0ldeyUv7jBvukWOGASO,Bobby Shmurda
5574,spotify:artist:46SHBwWsqBkxI7EeeBEQG7,Kodak Black
5625,spotify:artist:1tqhsYv8yBBdwANFNzHtcr,Lil Dicky
5634,spotify:artist:6AUl0ykLLpvTktob97x9hO,Tee Grizzley
5644,spotify:artist:21WS9wngs9AqFckK7yYJPM,PnB Rock
5684,spotify:artist:6vXTefBL93Dj5IqAWq6OTv,French Montana
5725,spotify:artist:3jksrX4oBklxR78ft8gv3j,Plies
5764,spotify:artist:5G9kmDLg3OeUyj8KVBLzbu,mike.
5774,spotify:artist:6s22t5Y3prQHyaHWUN1R1C,AJR
5814,spotify:artist:4RUjXpY1miotoKFF76r6gm,Natural Self
5824,spotify:artist:0K1q0nXQ8is36PzOKAMbNe,Spoon
5844,spotify:artist:0IVLEdxLU2zGUZVjVwo6IJ,Michna
5854,spotify:artist:4iVhFmG8YCCEHANGeUUS9q,Pretty Lights
5864,spotify:artist:7IfculRW2WXyzNQ8djX8WX,Erykah Badu
5874,spotify:artist:0UF7XLthtbSF2Eur7559oV,Kavinsky
5884,spotify:artist:6Tyzp9KzpiZ04DABQoedps,Little Dragon
5894,spotify:artist:6alaxwLNRgI8B82ki2nLMj,Jens Buchert
5904,spotify:artist:14H7ag1wpQOsPPQJOD6Dqr,Zero 7
5914,spotify:artist:5aBxTog6fsFTQDcC7ssxQ2,Lotus
5924,spotify:artist:6jaFlaqwfDPVnNHR87fpxm,Oakman
5930,spotify:artist:3pkmfqaBNsMqnXus05PNfP,Handsome Boy Modeling School
5940,spotify:artist:6oBm8HB0yfrIc9IHbxs6in,Lykke Li
5950,spotify:artist:1Haepq4meiffY1gNosFoNY,Flying Lotus feat. Andreya Triana
5951,spotify:artist:0XfcR8jVPEm77dOJEN9tvq,Cooly G
5961,spotify:artist:360IAlyVv4PCEVjgyMZrxK,Miguel
5981,spotify:artist:28INUgyzTTRbvSphrJbgZ2,C2C
5991,spotify:artist:3NPpFNZtSTHheNBaWC82rB,Kygo
6001,spotify:artist:5CE2IfdYZEQGIDsfiRm8SI,DJ Shadow
6011,spotify:artist:1hwAhXzyuEUjug2pyNVSvg,DJ Cam
6021,spotify:artist:2CIMQHirSU0MQqyYHq0eOx,Rezz
6061,spotify:artist:3qwxSif06Qwzykdln8ZGfG,Wax Tailor
6071,spotify:artist:6FXMGgJwohJLUSr5nVlf9X,Massive Attack
6081,spotify:artist:0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding
6121,spotify:artist:1O3ZOjqFLEnbpZexcRjocn,RJD2
6131,spotify:artist:3VwKSHAfgzV1DOHV0aANCI,TOKiMONSTA
6161,spotify:artist:7yk35uHNQclPXFGFoTU44w,The Pharcyde
6171,spotify:artist:3K2zB87GZv1krx031en5VA,La Roux
6181,spotify:artist:3YcBF2ttyueytpXtEzn1Za,Incubus
6191,spotify:artist:29XOeO6KIWxGthejQqn793,Flying Lotus
6201,spotify:artist:5cgtn5YWC3Fr06wTps1dBq,Goapele
6211,spotify:artist:3iOvXCl6edW5Um0fXEBRXy,The xx
6221,spotify:artist:6hhA8TKRNryM8FNzqCqdDO,Tricky
6261,spotify:artist:1YRGQOk4Mk9EpM6nTJhXtK,Daedelus
6271,spotify:artist:2VAnyOxzJuSAj7XIuEOT38,DJ Snake
6281,spotify:artist:3aKCo8gLJfuPYtr88aWKjF,Télépopmusik
6291,spotify:artist:49jnSQa0nLfgkSREjJ03Az,Balam Acab
6301,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,Swedish House Mafia
6311,spotify:artist:7txCfGfh46OwoUBDPj4HKL,Holy Other
6331,spotify:artist:2m5ti7YuYYCVs8xfZgnVkx,Drake
6341,spotify:artist:3C8RpaI3Go0yFF9whvKoED,The Avalanches
6361,spotify:artist:738wLrAtLtCtFOLvQBXOXp,Major Lazer
6381,spotify:artist:7gjAu1qr5C2grXeQFFOGeh,Passion Pit
6391,spotify:artist:5EP020iZcwBqHRnJftibXX,Hooverphonic
6401,spotify:artist:1lc8mnyGrCLtPhCoWjRxjM,Flight Facilities
6411,spotify:artist:5Uy8Skuxzxf38jMDTndKIU,Populous
6421,spotify:artist:4kjWnaLfIRcLJ1Dy4Wr6tY,Blackmill
6431,spotify:artist:2mdjjabTCK9Xknzl9hakW7,PANTyRAiD
6481,spotify:artist:6bWxFw65IEJzBYjx3SxUXd,Morcheeba
6491,spotify:artist:6liAMWkVf5LH7YR9yfFy1Y,Portishead
6511,spotify:artist:1P6U1dCeHxPui5pIrGmndZ,Air
6571,spotify:artist:09hVIj6vWgoCDtT03h8ZCa,A Tribe Called Quest
6591,spotify:artist:1FWybrAwiSa0zKibdLfZZr,Blue Foundation
6601,spotify:artist:5juOkIIy18sFw9L30syt1Z,Washed Out
6621,spotify:artist:4INnl87UanPp6tDoL9lSHV,Burial
6631,spotify:artist:2TWKl87Jnmd5MApKEpVCxA,Blackbird Blackbird
6641,spotify:artist:2ABBMkcUeM9hdpimo86mo6,Tourist
6661,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West
6681,spotify:artist:56ZTgzPBDge0OvCGgMO3OY,Beach House
6721,spotify:artist:7Eu1txygG6nJttLHbZdQOh,Skrillex
6741,spotify:artist:25KNo5GDS6ZpLkjasaecA3,Thievery Corporation
6751,spotify:artist:5PXjBmlOWl683BhKAS86Qz,Tripssono
6782,spotify:artist:1O10apSOoAPjOu6UhUNmeI,SBTRKT
6801,spotify:artist:78xUyw6FkVZrRAtziFdtdu,The Roots
6811,spotify:artist:6u11Qbko2N2hP4lTBYjX86,Peter Bjorn and John
6821,spotify:artist:0oeUpvxWsC8bWS6SnpU8b9,The Naked And Famous
6831,spotify:artist:6gnvHPFDgWP4LiES4X0Ajz,Afterlife
6841,spotify:artist:0hI55d8TtAcJtnB3zpHdsM,Fort Fairfield
6851,spotify:artist:0WeWsgv7wWrgSHKBCInMv0,Bliss
6871,spotify:artist:6SKEuFZYhaTytrhtJjgnO2,Andreya Triana
6881,spotify:artist:5ltJZgIW3OkY5WvuzX5MYz,Mr Twin Sister
6891,spotify:artist:5zS8r5hRRk1jzD41yYS1NO,Lala Lala
6911,spotify:artist:4743DlrFCsAlAV4N26Kdgh,Cut Chemist
6921,spotify:artist:2efzHZrUGhawnSOTpyAHOQ,Deltron 3030
6941,spotify:artist:7A0awCXkE1FtSU8B0qwOJQ,Jamie xx
6951,spotify:artist:5FWi1mowu6uiU2ZHwr1rby,Kill The Noise
6961,spotify:artist:2RdnkH5txHb9c4vGwq0I31,Georgia Anne Muldrow
6971,spotify:artist:70YdZdpRWH0JNQc8ABCiAU,Paper Diamond
6981,spotify:artist:7vZ7qmfXiu114lY0qm7rOe,Terrace Martin
6991,spotify:artist:5JBNcYBpRMPc5oZO6a9MfD,Michal Menert
7001,spotify:artist:7K3zpFXBvPcvzhj7zlGJdO,GoodBooks
7031,spotify:artist:2OOOXUj7fvHz99TbhTGYKY,InContext
7041,spotify:artist:5CdJjUi9f0cVgo9nFuJrFa,Adventure Club
7051,spotify:artist:1Q0ug0ZkUQ3pyfY8vKE730,Priority One
7061,spotify:artist:1l9d7B8W0IHy3LqWsxP2SH,Phantogram
7071,spotify:artist:6CWTBjOJK75cTE8Xv8u1kj,Feist
7082,spotify:artist:3Oim8XBPbznAa8Jj8QzNc8,Cults
7091,spotify:artist:6xS3zemJD9h94iueQvGqVk,Gold Panda
7101,spotify:artist:3zAxGWQqKmDnAsCY57ihKR,Long Beach Dub Allstars
7111,spotify:artist:0fA0VVWsXO9YnASrzqfmYu,THE SCOTTS
7141,spotify:artist:3cHwmcXlo7XvovQcl5YxlQ,Yael Naim
7151,spotify:artist:0gadJ2b9A4SKsB1RFkBb66,Passenger
7161,spotify:artist:1hzfo8twXdOegF3xireCYs,Milky Chance
7172,spotify:artist:50co4Is1HCEo8bhOyUWKpn,Young Thug
7181,spotify:artist:4EzkuveR9pLvDVFNx6foYD,James Bay
7191,spotify:artist:7f5Zgnp2spUuuzKplmRkt7,Lost Frequencies
7202,spotify:artist:137W8MRPWKqSmrBGDBFSop,Wiz Khalifa
7211,spotify:artist:1T0wRBO0CK0vK8ouUMqEl5,Tom Jones
7221,spotify:artist:2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara
7231,spotify:artist:2WzaAvm2bBCf4pEhyuDgCY,Ruth B.
7241,spotify:artist:5WRElKaZsn1tGnrgmJVAeO,Cam
7251,spotify:artist:3aBkeBhwadnWMWoVJ2CxJC,Rob Thomas
7261,spotify:artist:0Bm5cFUEv8FGx1wEekHj0D,Jeffrey James
7281,spotify:artist:2TL8gYTNgD6nXkyuUdDrMg,Zedd
7291,spotify:artist:3w6zswp5THsSKYLICUbDTZ,Gabrielle Aplin
7301,spotify:artist:7H55rcKCfwqkyDFH9wpKM6,Christina Perri
7311,spotify:artist:390x0qxDdsMmN20RAwspbf,Molly Kate Kestner
7321,spotify:artist:1YShAKfjTgzUs8szPqf7SD,Katy McAllister
7331,spotify:artist:40JlNF1w2OiSOyj1nC4y0I,Joseph Vincent
7341,spotify:artist:4IWBUUAFIplrNtaOHcJPRM,James Arthur
7371,spotify:artist:6ogn9necmbUdCppmNnGOdi,Alanis Morissette
7381,spotify:artist:64tNsm6TnZe2zpcMVMOoHL,Alice In Chains
7401,spotify:artist:0dEvJpkqhrcn64d3oI8v79,Barenaked Ladies
7421,spotify:artist:3vbKDsSS70ZX9D2OcvbZmS,Beck
7431,spotify:artist:4UuoJfJ9UybJft7a8E6UHX,Better Than Ezra
7441,spotify:artist:5krkohEVJYw0qoB5VWwxaC,The Black Crowes
7461,spotify:artist:5sD1ZLf2dGQ9gQ3YJl1eAd,Blind Melon
7501,spotify:artist:3pHeBYl1yujXcZqqfF1UyQ,Blues Traveler
7521,spotify:artist:78SHxLdtysAXgywQ4vE0Oa,Bush
7531,spotify:artist:3R6c2tWDBeYB1GncjLMn9n,Candlebox
7541,spotify:artist:0TcYeHEK9sBtv7xPbKhzHz,Chumbawamba
7571,spotify:artist:0vEsuISMWAKNctLlUAhSZC,Counting Crows
7591,spotify:artist:0VOE2WUj6Wq77rfft2AwqT,Coyote Shivers
7611,spotify:artist:4iSKnRZAxkmqNok6tv10Se,Crazy Town
7631,spotify:artist:3AO6RTDA16mg8czQI5Y9K0,Duncan Sheik
7641,spotify:artist:3ngKsDXZAssmljeXCvEgOe,Eagle-Eye Cherry
7661,spotify:artist:4Eqd24yS5YcxI8b6Xfuwr8,Eve 6
7671,spotify:artist:694QW15WkebjcrWgQHzRYF,Everclear
7681,spotify:artist:2YZXO84I5cZGI7ukp2N2om,Everything
7691,spotify:artist:01WjpKiWVNurV5hjIadB8C,Filter
7701,spotify:artist:3g2kUQ6tHLLbmkV7T4GPtL,Fiona Apple
7711,spotify:artist:7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters
7721,spotify:artist:0EyuKHE1AeE9lWUF8mzKVp,Fuel
7741,spotify:artist:6kXp61QMZFPcKMcRPqoiVj,Gin Blossoms
7761,spotify:artist:2sil8z5kiy4r76CRTXxBCA,The Goo Goo Dolls
7821,spotify:artist:7fu6ebyL3JGXJgo5zsOo4k,Harvey Danger
7891,spotify:artist:02NfyD6AlLA12crYzw5YcR,Jane's Addiction
7901,spotify:artist:6eoJpTIlcuxJNjV5fDzDJH,Live
7941,spotify:artist:3Ngh2zDBRPEriyxQDAMKd1,Matchbox Twenty
7981,spotify:artist:37w38cCSGgKLdayTRjna4W,Mazzy Star
7991,spotify:artist:0X380XXQSNBYuleKzav5UO,Nine Inch Nails
8001,spotify:artist:6olE6TJLqED3rqDCT0FyPh,Nirvana
8061,spotify:artist:0cQbJU1aAzvbEmTuljWLlF,No Doubt
8111,spotify:artist:5LfGQac0EIXyAN8aUwmNAQ,The Offspring
8121,spotify:artist:1w5Kfo2jwwIPruYS2UWh56,Pearl Jam
8141,spotify:artist:4KWTAlx2RvbpseOGMEmROg,R.E.M.
8171,spotify:artist:2iEvnFsWxR0Syqu2JNopAd,Smash Mouth
8201,spotify:artist:5xUf6j4upBrXZPg6AI4MRK,Soundgarden
8211,spotify:artist:2PSiyldxmJze7xiqbz658m,Spin Doctors
8221,spotify:artist:0EdvGhlC1FkGItLOWQzG4J,Sublime
8241,spotify:artist:4uN3DsfENc7dp0OLO0FEIb,Sugar Ray
8271,spotify:artist:6TcnmlCSxihzWOQJ8k0rNS,Third Eye Blind
8301,spotify:artist:6qXwLwTLdA44HYsA26vaNU,Tonic
8321,spotify:artist:6Hizgjo92FnMp8wGaRUNTn,Vertical Horizon
8351,spotify:artist:0jJNGWrpjGIHUdTTJiIYeB,The Wallflowers
8391,spotify:artist:39vA9YljbnOApXKniLWBZv,Sylvan Esso
8421,spotify:artist:5sXaGoRLSpd7VeyZrLkKwt,Gregory Alan Isakov
8441,spotify:artist:6m9a3tDNWDe6bVR2csIjEv,Whilk & Misky
8461,spotify:artist:4j56EQDQu5XnL7R3E9iFJT,Young the Giant
8471,spotify:artist:4wLIbcoqmqI4WZHDiBxeCB,Sleater-Kinney
8481,spotify:artist:2Sp19cOHSqAUlE64hekARW,Teenage Fanclub
8491,spotify:artist:4LG4Bs1Gadht7TCrMytQUO,The Shins
8511,spotify:artist:0yb46jwm7gqbZXVXZQ8Z1e,Bishop Briggs
8521,spotify:artist:6mKqFxGMS5TGDZI3XkT5Rt,Angel Olsen
8541,spotify:artist:3gPZCcrc8KG2RuVl3rtbQ2,✝✝✝ (Crosses)
8551,spotify:artist:5r5Va4lVQ1zjEfbJSrmCsS,BROODS
8561,spotify:artist:6rnbB5fuUuCSsspvFsxIpT,Cloud Nothings
8581,spotify:artist:0qT79UgT5tY4yudH9VfsdT,Sum 41
8591,spotify:artist:2sSmGd0x45FGBtjJwNBSFr,Adolescents
8601,spotify:artist:3kjuyTCjPG1WMFCiyc5IuB,Arcade Fire
8631,spotify:artist:0hEurMDQu99nJRq8pTxO14,John Mayer
8651,spotify:artist:7mnBLXK823vNxN3UWB7Gfz,The Black Keys
8661,spotify:artist:2qc41rNTtdLK0tV3mJn2Pm,Ryan Adams
8671,spotify:artist:67Dg546QfThu4PuanvFD8y,Night Riots
8691,spotify:artist:3kbBWco9PZ5eSQsNScwG6U,Built To Spill
8701,spotify:artist:6e6GkaF6uiSEFuTrlvDJUF,The Twilight Sad
8711,spotify:artist:54CUt2S6hufxE1MTYqVpmT,Flagship
8721,spotify:artist:5ictveRyhWRs8Gt8Dvt1hS,The Front Bottoms
8731,spotify:artist:6RZUqkomCmb8zCRqc9eznB,Placebo
8751,spotify:artist:6qgnBH6iDM91ipVXv28OMu,KAYTRANADA
8761,spotify:artist:4ERtgeBbWRkFzIz6LaFCeY,Dashboard Confessional
8781,spotify:artist:11zHPjHnZN0ACA50rSnTcy,Nada Surf
8801,spotify:artist:3G3Gdm0ZRAOxLrbyjfhii5,my bloody valentine
8811,spotify:artist:3RGLhK1IP9jnYFH4BRFJBS,The Clash
8821,spotify:artist:1btWGBz4Uu1HozTwb2Lm8A,Hippo Campus
8831,spotify:artist:7xovAENFxmyEWhzbnHsB3Z,The Airborne Toxic Event
8862,spotify:artist:4frXpPxQQZwbCu3eTGnZEw,Thundercat
8881,spotify:artist:7xSEWLsywYbocdtt3xsQsU,Vinyl Theatre
8891,spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy,David Bowie
8901,spotify:artist:3WaJSfKnzc65VDgmj2zU8B,Interpol
8911,spotify:artist:41SQP16hv1TioVYqdckmxT,Real Estate
8921,spotify:artist:1LeVJ5GPeYDOVUjxx1y7Rp,Unknown Mortal Orchestra
8931,spotify:artist:163tK9Wjr9P9DmM0AVK7lm,Lorde
8941,spotify:artist:2GHclqNVjqGuiE5mA7BEoc,Common
8971,spotify:artist:0yNLKJebCb8Aueb54LYya3,New Order
8981,spotify:artist:00FQb4jTyendYWaN8pK0wa,Lana Del Rey
8991,spotify:artist:4EVpmkEwrLYEg6jIsiPMIb,Fleet Foxes
9011,spotify:artist:6Q192DXotxtaysaqNPy5yR,Amy Winehouse
9021,spotify:artist:100sLnojEpcadRx4edEBA6,Zella Day
9031,spotify:artist:4a4ZqWAUWjDNAnBTfxhJFn,DREAMCAR
9041,spotify:artist:1Zp054Jc86WVKCxKEqZGOA,Jack Garratt
9051,spotify:artist:19I4tYiChJoxEO5EuviXpz,AFI
9071,spotify:artist:7lOJ7WXyopaxri0dbOiZkd,Broken Social Scene
9081,spotify:artist:2h93pZq0e7k5yf4dywlkpM,Frank Ocean
9131,spotify:artist:0KWGzZDg5s1xz5Mhdwh5Hs,Kristin Kontrol
9141,spotify:artist:33EUXrFKGjpUSGacqEHhU4,Iggy Pop
9151,spotify:artist:101BwjqEzjeBNjiYDnLZwC,Cold Showers
9161,spotify:artist:6TDPWmubGB47N1MIK5sga8,Palmas
9171,spotify:artist:2Ki2mlU4LhZZ0BOYHWbcot,The Dig
9181,spotify:artist:6naGTpITCSx3St2nZgxDuz,Merchandise
9231,spotify:artist:4CvZd3qzC2HbLxAoAEBRIL,Tycho
9251,spotify:artist:66nOkPJTFgK25NMmojG04V,The Bluetones
9261,spotify:artist:32aUoW94mJ7xTJI7fG0V1G,Whitney
9301,spotify:artist:6ZK2nrW8aCTg8Bid7I7N10,Chelsea Wolfe
9321,spotify:artist:3JncIwFzCH7dYmOkHBWQFD,Plastic Flowers
9331,spotify:artist:1wmiQ6ytATiGnJs6uFluKO,Jay Som
9341,spotify:artist:2cCUtGK9sDU2EoElnk0GNB,Taylor Swift
9361,spotify:artist:0iMnpaEHXkgMT956CmP1kj,The Dangerous Summer
9391,spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,Radiohead
9421,spotify:artist:5PbpKlxQE0Ktl5lcNABoFf,Car Seat Headrest
9431,spotify:artist:2yDodJUwXfdHzg4crwslUp,Allah-Las
9491,spotify:artist:6KImCVD70vtIoJWnq6nGn3,Harry Styles
9501,spotify:artist:2FXC3k01G6Gw61bmprjgqS,Hozier
9511,spotify:artist:0id62QV2SZZfvBn9xpmuCl,Aloe Blacc
9531,spotify:artist:5y2Xq6xcjJb2jVM54GHK3t,John Legend
9541,spotify:artist:2RdwBSPQiwcmiDo9kixcl8,Pharrell Williams
9571,spotify:artist:3hv9jJF3adDNsBSIQDqcjp,Mark Ronson
9581,spotify:artist:6DIS6PRrLS3wbnZsf7vYic,WALK THE MOON
9591,spotify:artist:5eyMzR1hYiEZtN2c9ly2kw,Matisyahu
9602,spotify:artist:4ScCswdRlyA23odg9thgIO,Jess Glynne
9621,spotify:artist:1kNQXvepPjaPgUfeDAF2h6,You Me At Six
9631,spotify:artist:6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor
9641,spotify:artist:0awl5piYwO0CDTHEkCjUhn,Nico & Vinz
9691,spotify:artist:1vCWHaC5f2uS3yhpwWbIA6,Avicii
9701,spotify:artist:0TAITmVrG10TK5kngOwpPr,Itch
9711,spotify:artist:2ysnwxxNtSgbb9t1m2Ur4j,George Ezra
9721,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Imagine Dragons
9771,spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,OneRepublic
9781,spotify:artist:2oX42qP5ineK3hrhBECLmj,Andy Grammer
9791,spotify:artist:4dpARuHxo51G3z768sgnrY,Adele
9811,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,Marshmello
9831,spotify:artist:20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco
9861,spotify:artist:2eam0iDomRHGBypaDQLwWI,Bleachers
9891,spotify:artist:4i2mkyKkRrc0OvPrWqb4BE,Jason Gray
9901,spotify:artist:5Z2NUZiY3FA00HKu5WTMhA,Mary Lambert
9911,spotify:artist:6VxCmtR7S3yz4vnzsJqhSV,Sheppard
9921,spotify:artist:4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy
9931,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,Mumford & Sons
9951,spotify:artist:306JHpIRGVaQd6OltnOzUO,Nine Days
9961,spotify:artist:07QEuhtrNmmZ0zEcqE9SF6,Owl City
9981,spotify:artist:7MRDkEKtdsGcYn11A4qgUL,The Downtown Fiction
9991,spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony
10001,spotify:artist:0RpddSzUHfncUWNJXKOsjy,Neon Trees
10061,spotify:artist:536BYVgOnRky0xjsPT96zl,Two Door Cinema Club
10071,spotify:artist:0YhUSm86okLWldQVwJkLlP,Bad Suns
10102,spotify:artist:4xnMDfgEmXZEEDdITKcGuE,Audien
10111,spotify:artist:5r1bdqzhgRoHC3YcCV6N5a,The Darkness
10121,spotify:artist:7uhvDINTTiD0XBrP9fquN1,The Hooters
10141,spotify:artist:42vg2T0Xg9yPaAgogJzoQH,Atlas Genius
10151,spotify:artist:1bj5GrcLom5gZFF5t949Xl,Jax Jones
10161,spotify:artist:6T5tfhQCknKG4UnH90qGnz,DNCE
10171,spotify:artist:3ViZST9PgFoieuOHY2GZMp,Bear Hands
10181,spotify:artist:74cb3MG0x0BOnYNW1uXYnM,Hillsong UNITED
10191,spotify:artist:7LAucJAvbQa7ZIA0qP8YI2,The Royal Concept
10201,spotify:artist:1PIHeZihgTnnid2lh7DbGS,Beach Avenue
10211,spotify:artist:0LmXoyW6K4zJ48lCRq7w3h,Built By Titan
10221,spotify:artist:0f4xt3e1qtGldco8On65Ac,Astoria Kings
10231,spotify:artist:7kwEvDE8e7EBGKh5bLczqQ,Anthem Lights
10241,spotify:artist:3zxKH0qp3nBCuPZCZT5Vaf,Yellowcard
10251,spotify:artist:75DrjMHpgRuShsgkLmiiDw,Adam Martin
10271,spotify:artist:4NGiEU3Pkd8ASRyQR30jcA,Matt Nathanson
10281,spotify:artist:4AgfaZvOiSS97uy5ekQ7bf,Los Claxons
10291,spotify:artist:0oBEeN6BCxEgMogzThqrPf,Big & Rich
10301,spotify:artist:6ZV6lGY0prbqpTD0Md8i29,Scotty McCreery
10311,spotify:artist:1E2AEtxaFaJtH0lO7kgNKw,Russell Dickerson
10321,spotify:artist:7FY5V3XMwlNBPitEjXowHQ,Darius Rucker
10341,spotify:artist:2NdeV5rLm47xAvogXrYhJX,Ciara
10351,spotify:artist:3AuMNF8rQAKOzjYppFNAoB,Kelly Rowland
10421,spotify:artist:6roFdX1y5BYSbp60OTJWMd,Tim McGraw
10481,spotify:artist:4Rxn7Im3LGfyRkY2FlHhWi,Nick Jonas
10501,spotify:artist:5LHRHt1k9lMyONurDHEdrp,Blxst
10531,spotify:artist:3Z02hBLubJxuFJfhacLSDc,Bryan Adams
10551,spotify:artist:6yqadcG6z5djW3lDuP7Abh,Lyrica Anderson
10571,spotify:artist:3NRFinRTEqUCfaTTZmk8ek,Savage Garden
10581,spotify:artist:1UTPBmNbXNTittyMJrNkvw,Blake Shelton
10592,spotify:artist:6TIYQ3jFPwQSRmorSezPxX,Machine Gun Kelly
10601,spotify:artist:5rkVyNGXEgeUqKkB5ccK83,Ashanti
10621,spotify:artist:2iojnBLj0qIMiKPvVhLnsH,Trey Songz
10631,spotify:artist:6KZDXtSj0SzGOV705nNeh3,Kid Ink
10641,spotify:artist:0q2lY1ZzFckzciuoMtUvck,Canaan Smith
10651,spotify:artist:78YqeIji3mgAS2K1Maca6x,Dylan Scott
10661,spotify:artist:7352aRY2mqSxBZwzUb6LmA,Bow Wow
10671,spotify:artist:3SRJWVa6lZnqRHOyAHmDrX,Jon B.
10701,spotify:artist:1sBkRIssrMs1AbVkOJbc7a,Drake
10751,spotify:artist:2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez
10762,spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS,A Great Big World
10791,spotify:artist:0v2Y5jwtcv8LiWNTRls1KM,Ester Dean
10831,spotify:artist:6UBA15slIuadJ8h2lPRPos,Tech N9ne
10841,spotify:artist:0cGUm45nv7Z6M6qdXYQGTX,Kehlani
10851,spotify:artist:7r8RF1tN2A4CiGEplkp1oP,Ginuwine
10871,spotify:artist:7r2uG6BlFXKcwmh9ItqlII,Wrabel
10911,spotify:artist:3aQeKQSyrW4qWr35idm0cy,T-Pain
10931,spotify:artist:0BrPKSAeplwezYR1T2DF9s,Yung Berg
10971,spotify:artist:4ddt8PPvmWrI9mJQy1VrIG,Band Of Skulls
10981,spotify:artist:5c3GLXai8YOMid29ZEuR9y,Nick Drake
10991,spotify:artist:4SjCvf9Ctuz369ZKAnjkZP,The Cave Singers
11011,spotify:artist:6YWdHD3R863Apw1hkx3BwC,Dan Auerbach
11021,spotify:artist:6pmxr66tMAePxzOLfjGNcX,Beirut
11031,spotify:artist:1zBQLP6saP3rFpTxJ6tiXH,The Megaphonic Thrift
11041,spotify:artist:4rs1K6gDzLY5VnCMSC80o7,Vacationer
11051,spotify:artist:74ASZWbe4lXaubB36ztrGX,Bob Dylan
11061,spotify:artist:2Z7UcsdweVlRbAk5wH5fsf,The Last Shadow Puppets
11071,spotify:artist:1ctkBmvz80MGyi72Ix055S,Alex Turner
11087,spotify:artist:2gFsmDBM0hkoZPmrO5EdyO,Tedeschi Trucks Band
11097,spotify:artist:23OknxGcY1i5xX1TRPilMj,Grace Potter & The Nocturnals
11108,spotify:artist:6O4EGCCb6DoIiR6B1QCQgp,Toro y Moi
11127,spotify:artist:4dwdTW1Lfiq0cM8nBAqIIz,Of Monsters and Men
11147,spotify:artist:5euJsEvfrlfhYDorMR40OF,Milo Greene
11157,spotify:artist:2dBj3prW7gP9bCCOIQeDUf,Karen O
11177,spotify:artist:10tysauSA5JATqniBDu2Ed,The Dodos
11197,spotify:artist:0IlQRCafsMrd0QkTRBU6n0,Surfer Blood
11207,spotify:artist:4C50EbCS11M0VbGyH3OfLt,Bahamas
11217,spotify:artist:6FxuPrpa8phaP3Xn73emhT,The Wood Brothers
11227,spotify:artist:2BpAc5eK7Rz5GAwSp9UYXa,The Tallest Man On Earth
11237,spotify:artist:1nJvji2KIlWSseXRSlNYsC,The Velvet Underground
11247,spotify:artist:196lKsA13K3keVXMDFK66q,The Avett Brothers
11277,spotify:artist:6NrkINd80slV25wkBu9mEB,Wild Nothing
11287,spotify:artist:099toTcKJoywTosZr2hHjy,Langhorne Slim
11317,spotify:artist:6vLlQYujOujIrm7zAKzEdG,Donovan
11327,spotify:artist:5wbIWUzTPuTxTyG6ouQKqz,Phish
11387,spotify:artist:2QoU3awHVdcHS8LrZEKvSM,Wilco
11397,spotify:artist:3nnQpaTvKb5jCQabZefACI,Jeff Buckley
11407,spotify:artist:4ug92W02N1YsgX0t5wuXSl,The Deep Dark Woods
11417,spotify:artist:0o1wK6uAmkrixovsE80lMR,Megafaun
11427,spotify:artist:5au2vhHl8DViD9PUxUZBTb,Middle Brother
11437,spotify:artist:7ACSlU8kTcQIbvpwLWze8E,Vetiver
11457,spotify:artist:47i31rRONicZxnAe9MxQvn,Parlovr
11467,spotify:artist:5l8VQNuIg0turYE1VtM9zV,Leonard Cohen
11497,spotify:artist:7HcipAIJatVGT4U6HQrnFW,Junip
11507,spotify:artist:1MhtYlJvUqfd2EgHSQTGK4,Jim James
11517,spotify:artist:3yY2gUcIsjMr8hjo51PoJ8,The Smiths
11537,spotify:artist:57kIMCLPgkzQlXjblX7XXP,Phosphorescent
11547,spotify:artist:1YZEoYFXx4AxVv13OiOPvZ,Devendra Banhart
